"uid","domainID","siteID","plotID","trapCoordinate","date","eventID","trapStatus","duplicateTrapCoordinateQF"
"094D4612B6EB485A8FB6F6891D17B7C2","D01","HARV","HARV_021","B10","2014-06-20","MAM.HARV.2014.07",6,0
"393416A8D7A640E2BEC3EBF8ECA440EC","D01","HARV","HARV_021","D9","2014-06-20","MAM.HARV.2014.07",6,0
"95C58E8DB23F4D6899103268CF14CDA3","D01","HARV","HARV_021","D3","2014-06-20","MAM.HARV.2014.07",3,0
"4DAEE228FE8547829FD91F5BED1A7860","D01","HARV","HARV_021","D8","2014-06-20","MAM.HARV.2014.07",6,0
"276CA0A32BC947CC8DD10CAABFE79329","D01","HARV","HARV_021","H10","2014-06-20","MAM.HARV.2014.07",5,0
"1A7931C5CF214297AA88727BEA493CAC","D01","HARV","HARV_021","D10","2014-06-20","MAM.HARV.2014.07",3,0
"E70A423AE8304DD69B087BBEBC331B48","D01","HARV","HARV_021","G10","2014-06-20","MAM.HARV.2014.07",2,0
"139D2C437DB949DDABABB2B69B086BEF","D01","HARV","HARV_021","C10","2014-06-20","MAM.HARV.2014.07",3,0
"9090E65BC00F4963B7FF878D419931B7","D01","HARV","HARV_021","E8","2014-06-20","MAM.HARV.2014.07",5,0
"6B6D55843DF24DBC812D574D5B1BFF5B","D01","HARV","HARV_021","D4","2014-06-20","MAM.HARV.2014.07",6,0
"DFDE7AD8AD804E4BA0FB8ED46FEA3F7F","D01","HARV","HARV_021","C5","2014-06-20","MAM.HARV.2014.07",5,0
"D72E26149BAA45F393B53FDBC78CDC94","D01","HARV","HARV_021","C4","2014-06-20","MAM.HARV.2014.07",6,0
"C00AA22CE8D1457D9E7D8FE95F095FAE","D01","HARV","HARV_021","C2","2014-06-20","MAM.HARV.2014.07",3,0
"7A567066018E4F66978592CABFA877A8","D01","HARV","HARV_021","C3","2014-06-20","MAM.HARV.2014.07",6,0
"2CC73A3DCE6C489C83FE5F33D28B7A40","D01","HARV","HARV_021","C1","2014-06-20","MAM.HARV.2014.07",6,0
"D842809B80E243E5A800ED4A14E97C87","D01","HARV","HARV_021","C7","2014-06-20","MAM.HARV.2014.07",5,0
"FBE4A38605A243F6A75AAC3C3EDC1F37","D01","HARV","HARV_021","J10","2014-06-20","MAM.HARV.2014.07",3,0
"F7CBE4E1F8B24F759EC8F3B45F60E818","D01","HARV","HARV_021","A9","2014-06-20","MAM.HARV.2014.07",3,0
"EFA71DC8478F41A1B7C79F2CE6BC165D","D01","HARV","HARV_021","A7","2014-06-20","MAM.HARV.2014.07",6,0
"9D1D7F29E1BE4E9F8E8F7B89FE8E3D50","D01","HARV","HARV_021","A8","2014-06-20","MAM.HARV.2014.07",6,0
"5218336DCB5D48BDBD31E24DEBCAC5C0","D01","HARV","HARV_021","B7","2014-06-20","MAM.HARV.2014.07",6,0
"CE06255E37BF4FB1AB463BEA4A464E9A","D01","HARV","HARV_021","D7","2014-06-20","MAM.HARV.2014.07",3,0
"F188925BA6DC40EFB493CCF60CDCFD42","D01","HARV","HARV_021","D1","2014-06-20","MAM.HARV.2014.07",5,0
"189A4297689B48098D272B05A3ECA281","D01","HARV","HARV_021","B2","2014-06-20","MAM.HARV.2014.07",6,0
"AF62097BD754459E8FFDF2EA11FA4777","D01","HARV","HARV_021","I1","2014-06-20","MAM.HARV.2014.07",6,0
"7E422CD648FA44B2A3A799833E52D65D","D01","HARV","HARV_021","I5","2014-06-20","MAM.HARV.2014.07",6,0
"703AC2202DC0403592BD163480B9867B","D01","HARV","HARV_021","B6","2014-06-20","MAM.HARV.2014.07",6,0
"36187C25AEFD4289A1D5B2748B49AABD","D01","HARV","HARV_021","B1","2014-06-20","MAM.HARV.2014.07",3,0
"99B640FED6A04DA8A65D914A9E604D41","D01","HARV","HARV_021","I2","2014-06-20","MAM.HARV.2014.07",6,0
"06B42110FF24475E9706E2AE94BE150D","D01","HARV","HARV_021","I4","2014-06-20","MAM.HARV.2014.07",6,0
"13BC6B0C456948D7BA01BD2C993DB90E","D01","HARV","HARV_021","B4","2014-06-20","MAM.HARV.2014.07",6,0
"9B3BFA8B970047DE8ECBBC0E6E6929AA","D01","HARV","HARV_021","I6","2014-06-20","MAM.HARV.2014.07",6,0
"C2B67BDB83244DDF95A051D5BBFC33C3","D01","HARV","HARV_021","I3","2014-06-20","MAM.HARV.2014.07",6,0
"244B149435A54BC9A328CB3953A749A3","D01","HARV","HARV_021","I7","2014-06-20","MAM.HARV.2014.07",5,0
"4C5A08CA531E42DAABBB8DF8B3C85D9E","D01","HARV","HARV_021","C6","2014-06-20","MAM.HARV.2014.07",2,0
"F26BA2255D07475996F069BDE5E603AC","D01","HARV","HARV_021","C8","2014-06-20","MAM.HARV.2014.07",3,0
"276C6F718C464E739E41F428D715D27E","D01","HARV","HARV_021","H1","2014-06-20","MAM.HARV.2014.07",5,0
"5AC6106235B044F6B17F0409E0AB5874","D01","HARV","HARV_021","H5","2014-06-20","MAM.HARV.2014.07",6,0
"22FEB73620054D7D9F4059676335C2CE","D01","HARV","HARV_021","H4","2014-06-20","MAM.HARV.2014.07",5,0
"AF6A39A195D34B00B11653200A5D8A0A","D01","HARV","HARV_021","H3","2014-06-20","MAM.HARV.2014.07",6,0
"E70F2213B0E849CA8DF46E7B430AE22C","D01","HARV","HARV_021","H2","2014-06-20","MAM.HARV.2014.07",6,0
"9068FC7E0E964C8CB3C14DF5E7C46A9F","D01","HARV","HARV_021","H9","2014-06-20","MAM.HARV.2014.07",6,0
"0007E394F7C04903BF34969FA81B5A58","D01","HARV","HARV_021","H8","2014-06-20","MAM.HARV.2014.07",6,0
"68C0E1DA721E40FF89FCEDE2B5F7A5A4","D01","HARV","HARV_021","H6","2014-06-20","MAM.HARV.2014.07",6,0
"E18EFD40698944E596CE5FC57CACEB96","D01","HARV","HARV_021","G2","2014-06-20","MAM.HARV.2014.07",3,0
"5FF8795879D446E49F401E97F6DFC4F7","D01","HARV","HARV_021","G1","2014-06-20","MAM.HARV.2014.07",6,0
"CB30BE26737D4ED99AD1C57313416834","D01","HARV","HARV_021","B3","2014-06-20","MAM.HARV.2014.07",3,0
"D4EBF45FFE6B4B10A6135249173A7AA0","D01","HARV","HARV_021","B5","2014-06-20","MAM.HARV.2014.07",6,0
"D833803FC3DA481091DBF9BDB759E93D","D01","HARV","HARV_021","G4","2014-06-20","MAM.HARV.2014.07",6,0
"9DA2D2C8835A44D2A59E2AF6E03280B9","D01","HARV","HARV_021","G5","2014-06-20","MAM.HARV.2014.07",6,0
"9AF4013D6105430596D04DADABA35D4B","D01","HARV","HARV_021","G6","2014-06-20","MAM.HARV.2014.07",5,0
"7E6D7545E1934C388BFCE14DBE19A9AE","D01","HARV","HARV_021","F2","2014-06-20","MAM.HARV.2014.07",3,0
"8FCFE37C6E704519AA18F3C1F56539A3","D01","HARV","HARV_021","G8","2014-06-20","MAM.HARV.2014.07",6,0
"5140EEE402D142B9B7C8988EDFC9CC4D","D01","HARV","HARV_021","G7","2014-06-20","MAM.HARV.2014.07",6,0
"3870C7E52DD6427FA42A6744B46146A9","D01","HARV","HARV_021","F3","2014-06-20","MAM.HARV.2014.07",3,0
"6DFEAE5079DB43D1A4FA8E39A9394D18","D01","HARV","HARV_021","F4","2014-06-20","MAM.HARV.2014.07",3,0
"5B813CA0F3534BB9A722CF650F58B4E6","D01","HARV","HARV_021","F1","2014-06-20","MAM.HARV.2014.07",5,0
"5863779402F84A24A2CBBF5A1F258C5B","D01","HARV","HARV_021","F6","2014-06-20","MAM.HARV.2014.07",5,0
"36ECE8ADF3864AAAA9B995A5188D027E","D01","HARV","HARV_021","I8","2014-06-20","MAM.HARV.2014.07",5,0
"ACD4A64DDA114C178B28EEF40F405A91","D01","HARV","HARV_021","I9","2014-06-20","MAM.HARV.2014.07",5,0
"F1360676A3C44159B3EC0F1A371E3E79","D01","HARV","HARV_021","F5","2014-06-20","MAM.HARV.2014.07",6,0
"3527D3C78B874C0199DD302D43E240BD","D01","HARV","HARV_021","F8","2014-06-20","MAM.HARV.2014.07",6,0
"0DA7EBA4F40A41D5909AD231699EB799","D01","HARV","HARV_021","F9","2014-06-20","MAM.HARV.2014.07",5,0
"1D5301EF629849E08F436C1E40237B12","D01","HARV","HARV_021","F7","2014-06-20","MAM.HARV.2014.07",6,0
"7A2705C40FE84EC1A67A5C609E7033EF","D01","HARV","HARV_021","J8","2014-06-20","MAM.HARV.2014.07",3,0
"D76207D9DF62403AAD6678A140308239","D01","HARV","HARV_021","J9","2014-06-20","MAM.HARV.2014.07",4,2
"890E90710AA14223B90CCB0E7F89FAB1","D01","HARV","HARV_021","J4","2014-06-20","MAM.HARV.2014.07",6,0
"4F4E6F5D058E411785F66135CFFD9DDD","D01","HARV","HARV_021","J9","2014-06-20","MAM.HARV.2014.07",4,2
"40FD0875AD1D43458AAD6BAE9061E87A","D01","HARV","HARV_021","J5","2014-06-20","MAM.HARV.2014.07",5,0
"879AF135C47146E68D248417BFEFE72D","D01","HARV","HARV_021","G3","2014-06-20","MAM.HARV.2014.07",6,0
"026E81F0049349EB867782053AD791C5","D01","HARV","HARV_021","H7","2014-06-20","MAM.HARV.2014.07",6,0
"1F57E55A6F824647888C4E89AFFDDBB8","D01","HARV","HARV_021","G9","2014-06-20","MAM.HARV.2014.07",3,0
"86D03983A959420A95749B9C7033702F","D01","HARV","HARV_001","H10","2014-06-21","MAM.HARV.2014.07",6,0
"969B84ACFB9642EEA00EA79F40AD17A7","D01","HARV","HARV_001","A8","2014-06-21","MAM.HARV.2014.07",5,0
"9ACFC6B5DA03460EA72D25E74D215C36","D01","HARV","HARV_001","A9","2014-06-21","MAM.HARV.2014.07",5,0
"B1C039F75F4C4124A94669917EF55F30","D01","HARV","HARV_001","A3","2014-06-21","MAM.HARV.2014.07",6,0
"0DC26671489C48859A1D0D879778522F","D01","HARV","HARV_001","C7","2014-06-21","MAM.HARV.2014.07",6,0
"2D796270E5D44EEEB594940A04FBDC34","D01","HARV","HARV_001","C3","2014-06-21","MAM.HARV.2014.07",6,0
"67C18C8CF8E141578B733E44EEAB23CF","D01","HARV","HARV_001","C6","2014-06-21","MAM.HARV.2014.07",6,0
"4177EE1F73A8405EAA4D887CB361C181","D01","HARV","HARV_001","C2","2014-06-21","MAM.HARV.2014.07",3,0
"21D9335CAEA84B5A86D6A9B21873BD75","D01","HARV","HARV_001","C9","2014-06-21","MAM.HARV.2014.07",5,0
"DBF009D957BC40EE835373A0FC0AFE8F","D01","HARV","HARV_001","B10","2014-06-21","MAM.HARV.2014.07",6,0
"0F5C8687B1EE4622880B2ACFA9FD58E4","D01","HARV","HARV_001","F10","2014-06-21","MAM.HARV.2014.07",6,0
"E5211C47DDEC4BFB92F695964A69824F","D01","HARV","HARV_001","J10","2014-06-21","MAM.HARV.2014.07",6,0
"F5F0D97E364642ECB64C88B85E979CEC","D01","HARV","HARV_001","A7","2014-06-21","MAM.HARV.2014.07",6,0
"48968F92D14C4134B8631AFC5367278C","D01","HARV","HARV_001","A10","2014-06-21","MAM.HARV.2014.07",6,0
"8979E91491B94C7F84F49820F25F839B","D01","HARV","HARV_001","E10","2014-06-21","MAM.HARV.2014.07",6,0
"CBF9CCB5460C4C7886B86ABEB4BAF9C7","D01","HARV","HARV_001","I10","2014-06-21","MAM.HARV.2014.07",5,0
"2210BEA9E11F4624920228341F27EB2F","D01","HARV","HARV_001","D10","2014-06-21","MAM.HARV.2014.07",6,0
"279A0D7C0A414337A2BFC751E2A2F93A","D01","HARV","HARV_001","B9","2014-06-21","MAM.HARV.2014.07",6,0
"03EA77250BDA4D6EBBA0FCEC6A6C88DF","D01","HARV","HARV_001","G10","2014-06-21","MAM.HARV.2014.07",6,0
"97927EC66C844EA2A43DD77456E61601","D01","HARV","HARV_001","E4","2014-06-21","MAM.HARV.2014.07",6,0
"E24E3B77947F4A879B5B0F8B9F73DB92","D01","HARV","HARV_001","H1","2014-06-21","MAM.HARV.2014.07",5,0
"C049A9A3D72243F2995686801B5815D9","D01","HARV","HARV_001","F1","2014-06-21","MAM.HARV.2014.07",6,0
"DC260523B93A401C99ED917ADB336E13","D01","HARV","HARV_001","F7","2014-06-21","MAM.HARV.2014.07",6,0
"42A62C09C9184C91B9452B57BDD9B70E","D01","HARV","HARV_001","A4","2014-06-21","MAM.HARV.2014.07",5,0
"E19C8060B03F437289567BDCF35F033B","D01","HARV","HARV_001","A6","2014-06-21","MAM.HARV.2014.07",6,0
"14B759C912B2401C9A089DEDD0E21981","D01","HARV","HARV_001","A5","2014-06-21","MAM.HARV.2014.07",6,0
"4353B1477818441284CDFDA2AD803D8E","D01","HARV","HARV_001","A1","2014-06-21","MAM.HARV.2014.07",6,0
"F52D424953B34609BC8DDFDA1301B327","D01","HARV","HARV_001","A2","2014-06-21","MAM.HARV.2014.07",6,0
"BBE2D94D40AA47B18DBDC303A8C289C6","D01","HARV","HARV_001","C10","2014-06-21","MAM.HARV.2014.07",6,0
"6A4FA8E6DD55405F94539A3942FC1E8E","D01","HARV","HARV_001","C1","2014-06-21","MAM.HARV.2014.07",6,0
"CFC13E1009FC49338D40A81486D52E79","D01","HARV","HARV_001","C4","2014-06-21","MAM.HARV.2014.07",6,0
"1856A4E76B7D47459E6BC83C28B13F35","D01","HARV","HARV_001","H5","2014-06-21","MAM.HARV.2014.07",6,0
"41310111CC2D4333949826DFF9EB16D3","D01","HARV","HARV_001","H8","2014-06-21","MAM.HARV.2014.07",6,0
"DDB42B4B70D44A2781F0213AD20417C0","D01","HARV","HARV_001","J3","2014-06-21","MAM.HARV.2014.07",6,0
"F4C2CCF5CD9243BF84DE75627D595B8E","D01","HARV","HARV_001","H9","2014-06-21","MAM.HARV.2014.07",5,0
"A3EEDF6AABDD4F1E9B0BDBBDB6435FEE","D01","HARV","HARV_001","J2","2014-06-21","MAM.HARV.2014.07",3,0
"892E314CA7754312A3C69F9F16D96401","D01","HARV","HARV_001","C8","2014-06-21","MAM.HARV.2014.07",6,0
"CE11E670AE544E6CA6D5A5A2BB75AB23","D01","HARV","HARV_001","C5","2014-06-21","MAM.HARV.2014.07",6,0
"9169D28FFC164B01ACE82E60C02666CE","D01","HARV","HARV_001","B2","2014-06-21","MAM.HARV.2014.07",6,0
"28269B1BD9624254BF1609DFCFFFBFA2","D01","HARV","HARV_001","B3","2014-06-21","MAM.HARV.2014.07",3,0
"6BCD3E07BFF24C938EA9E6056E9F3359","D01","HARV","HARV_001","B1","2014-06-21","MAM.HARV.2014.07",6,0
"48867CC7D1AF4010BE78ABF2A958872D","D01","HARV","HARV_001","B7","2014-06-21","MAM.HARV.2014.07",6,0
"0161D90BC51C420C99407115D25482FE","D01","HARV","HARV_001","B6","2014-06-21","MAM.HARV.2014.07",6,0
"B99CE221BF9249FFBF85F17E5C7AF8B6","D01","HARV","HARV_001","B4","2014-06-21","MAM.HARV.2014.07",6,0
"F866A0A2F6E6475786494289868425F1","D01","HARV","HARV_001","J7","2014-06-21","MAM.HARV.2014.07",6,0
"B920FA9B27FA4440B3D8C785DCCA534A","D01","HARV","HARV_001","J6","2014-06-21","MAM.HARV.2014.07",6,0
"DAD3EBBA84B64F528A3AD6F4B6A4F1F2","D01","HARV","HARV_001","B5","2014-06-21","MAM.HARV.2014.07",6,0
"B1E20863957949C1A35A4662E4D73C89","D01","HARV","HARV_001","B8","2014-06-21","MAM.HARV.2014.07",6,0
"70007B2FE3624B49ABB8BEB189F438E1","D01","HARV","HARV_001","E2","2014-06-21","MAM.HARV.2014.07",6,0
"1F4875472BB549E3BCB7035F09F2D184","D01","HARV","HARV_001","F2","2014-06-21","MAM.HARV.2014.07",6,0
"C7A29CB472CC4F05861C85DC9EF86CD6","D01","HARV","HARV_001","F4","2014-06-21","MAM.HARV.2014.07",6,0
"868FFB271F134E099E0DC7DF8570A9C1","D01","HARV","HARV_001","F5","2014-06-21","MAM.HARV.2014.07",6,0
"1BAF20206A924F38AAA737B591FC0686","D01","HARV","HARV_001","G9","2014-06-21","MAM.HARV.2014.07",6,0
"66AA45B383FB44EEADC5855049795485","D01","HARV","HARV_001","H2","2014-06-21","MAM.HARV.2014.07",6,0
"E517B4189D0E488F842F376BB851A125","D01","HARV","HARV_001","H4","2014-06-21","MAM.HARV.2014.07",6,0
"65EDC1AA58CC461AB037E0A14FC4F1CB","D01","HARV","HARV_001","H7","2014-06-21","MAM.HARV.2014.07",6,0
"8FF0DD3117214441B3220D12352C5D55","D01","HARV","HARV_001","H6","2014-06-21","MAM.HARV.2014.07",6,0
"0D74E00E36ED4B88BFB97558AE270A27","D01","HARV","HARV_001","D2","2014-06-21","MAM.HARV.2014.07",6,0
"A3938BBC452D459ABF2CBBC2F31B273A","D01","HARV","HARV_001","D5","2014-06-21","MAM.HARV.2014.07",5,0
"F124AF86D82E4C669103EB43D2980C07","D01","HARV","HARV_001","D7","2014-06-21","MAM.HARV.2014.07",6,0
"8A98AB7D7B7D4A27A88E62FDA4960559","D01","HARV","HARV_001","D4","2014-06-21","MAM.HARV.2014.07",6,0
"6A16085B11304B8ABE318202283AD42E","D01","HARV","HARV_001","D6","2014-06-21","MAM.HARV.2014.07",6,0
"A90F3E6A81EB4EF7A252208A8C45E3E3","D01","HARV","HARV_001","J1","2014-06-21","MAM.HARV.2014.07",3,0
"0739645A3C3F4000B1423689E9B42881","D01","HARV","HARV_001","I6","2014-06-21","MAM.HARV.2014.07",5,0
"F055624390684033852CD89C2982DDA9","D01","HARV","HARV_001","I3","2014-06-21","MAM.HARV.2014.07",6,0
"E2EEA5BC40324E19A8F79EE9E2FF3FC1","D01","HARV","HARV_001","I5","2014-06-21","MAM.HARV.2014.07",6,0
"AFA56783AD2E4ECC91228F7067D316ED","D01","HARV","HARV_001","I7","2014-06-21","MAM.HARV.2014.07",6,0
"F07BFCFFD6D7446F8EB516451ED51AFE","D01","HARV","HARV_001","I8","2014-06-21","MAM.HARV.2014.07",6,0
"39C3CC0DFEC94BAEBB5D12D4C2272C1F","D01","HARV","HARV_001","I9","2014-06-21","MAM.HARV.2014.07",6,0
"9FBD7FD55D8D4561BB3FC96C22FD31DB","D01","HARV","HARV_001","J5","2014-06-21","MAM.HARV.2014.07",5,0
"BCB39D63A5B24551B1B6810FE153DAAF","D01","HARV","HARV_001","G7","2014-06-21","MAM.HARV.2014.07",6,0
"11A4813D80A94D78970C1402CCFEEA8C","D01","HARV","HARV_001","G6","2014-06-21","MAM.HARV.2014.07",6,0
"D6505899879B4A91809F3AA66941A828","D01","HARV","HARV_001","G5","2014-06-21","MAM.HARV.2014.07",5,0
"ADC909B1F1BC4FD4AC7DAB6BC09B5806","D01","HARV","HARV_001","G3","2014-06-21","MAM.HARV.2014.07",6,0
"CFD7898507FA41319279D8F7A9B0AB51","D01","HARV","HARV_001","G8","2014-06-21","MAM.HARV.2014.07",6,0
"47D41D8E06854C6CB6D68CCAFA6716E8","D01","HARV","HARV_001","E3","2014-06-21","MAM.HARV.2014.07",6,0
"8B21016698E54D09AC1553CF8A03062C","D01","HARV","HARV_001","E9","2014-06-21","MAM.HARV.2014.07",6,0
"042937F5D4D1464B81A29C964A18D461","D01","HARV","HARV_001","E7","2014-06-21","MAM.HARV.2014.07",6,0
"57064C095F9C40E591748F96989480EA","D01","HARV","HARV_001","E5","2014-06-21","MAM.HARV.2014.07",6,0
"21BC0EE81FFA43778161552F47A2B0B1","D01","HARV","HARV_001","E6","2014-06-21","MAM.HARV.2014.07",6,0
"4EBF8F868FDC48229F1F738E257A8450","D01","HARV","HARV_001","E8","2014-06-21","MAM.HARV.2014.07",6,0
"C3FA9D427EB14F3CACB25EDEEAE527E5","D01","HARV","HARV_001","E1","2014-06-21","MAM.HARV.2014.07",6,0
"00360D3992374A2DA5B64856318FB382","D01","HARV","HARV_001","D3","2014-06-21","MAM.HARV.2014.07",6,0
"DD8980920FAF43DE943932A8DF39F441","D01","HARV","HARV_001","G4","2014-06-21","MAM.HARV.2014.07",5,0
"D4C2AF34107B4281BA07A49EAC3DD434","D01","HARV","HARV_001","G1","2014-06-21","MAM.HARV.2014.07",6,0
"D5897B71BA474C0CA930E7132200F014","D01","HARV","HARV_001","I2","2014-06-21","MAM.HARV.2014.07",6,0
"A92EE6B982DD4AC2B249232D1AEA0B7C","D01","HARV","HARV_001","G2","2014-06-21","MAM.HARV.2014.07",6,0
"E5650CF4BEB34F50AFD278F0C22DFFDC","D01","HARV","HARV_001","D8","2014-06-21","MAM.HARV.2014.07",3,0
"6E07A785770A4E9EB59737B43DDA7906","D01","HARV","HARV_001","D1","2014-06-21","MAM.HARV.2014.07",6,0
"B441594CA7624055B79CE18980D2CA1E","D01","HARV","HARV_001","D9","2014-06-21","MAM.HARV.2014.07",5,0
"2663AD0657394D979D6C410391AA8209","D01","HARV","HARV_001","F8","2014-06-21","MAM.HARV.2014.07",6,0
"0689CCEDEDF3463FB3BC65DD07BD313A","D01","HARV","HARV_001","F9","2014-06-21","MAM.HARV.2014.07",6,0
"EDBCB43BB4F74591AFF2343307BC3ADE","D01","HARV","HARV_001","F3","2014-06-21","MAM.HARV.2014.07",6,0
"B066652A140346C598139506F018B12E","D01","HARV","HARV_001","F6","2014-06-21","MAM.HARV.2014.07",6,0
"65552CD46BD4411DBA8B4490156171F4","D01","HARV","HARV_001","I1","2014-06-21","MAM.HARV.2014.07",6,0
"95F76B0C039547DEAC66499B4EFFB986","D01","HARV","HARV_001","H3","2014-06-21","MAM.HARV.2014.07",6,0
"981A336370094E3BB206AC67C9BDD9B6","D01","HARV","HARV_001","I4","2014-06-21","MAM.HARV.2014.07",6,0
"AD34BD48414F4C5CAAE2A7A77C6DB2D6","D01","HARV","HARV_001","J8","2014-06-21","MAM.HARV.2014.07",6,0
"3C9D2719D4BE4AA79C093991C598CE92","D01","HARV","HARV_001","J9","2014-06-21","MAM.HARV.2014.07",6,0
"CD07BA225B92483EA655591FE0E6EE7B","D01","HARV","HARV_001","J4","2014-06-21","MAM.HARV.2014.07",6,0
"55CD5F288C76414BBB131D14C5AE65DC","D01","HARV","HARV_023","G7","2014-06-21","MAM.HARV.2014.07",5,2
"36265555D5064B4DAC562359CACC84EC","D01","HARV","HARV_023","G4","2014-06-21","MAM.HARV.2014.07",6,2
"343D3DA5ADBC4D3C9978F2E82C2F1347","D01","HARV","HARV_023","G8","2014-06-21","MAM.HARV.2014.07",6,2
"D4A5619CF67545FEAA7AD1DE569B849E","D01","HARV","HARV_023","G7","2014-06-21","MAM.HARV.2014.07",6,2
"DD867ACA777A4AD1B03ED8B72F3407C4","D01","HARV","HARV_023","G3","2014-06-21","MAM.HARV.2014.07",6,2
"26B9FF1CE22F4316824AF28FA7455354","D01","HARV","HARV_023","G3","2014-06-21","MAM.HARV.2014.07",2,2
"CFFA033793714DEDAC732B4A388D61DE","D01","HARV","HARV_023","G4","2014-06-21","MAM.HARV.2014.07",6,2
"BFC075576FD04DA8B2CC58B192DAF66B","D01","HARV","HARV_023","E10","2014-06-21","MAM.HARV.2014.07",6,2
"E92FB6A11238441B9FC5CC8677E28E14","D01","HARV","HARV_023","G1","2014-06-21","MAM.HARV.2014.07",6,2
"257EF42782054B11BD07F33F113B6AD1","D01","HARV","HARV_023","G1","2014-06-21","MAM.HARV.2014.07",2,2
"B8BBC99EDBDF40D8A524EA891D5B227E","D01","HARV","HARV_023","G2","2014-06-21","MAM.HARV.2014.07",6,2
"01AFD3A7D74D41BF8EE468942C9E6610","D01","HARV","HARV_023","E10","2014-06-21","MAM.HARV.2014.07",6,2
"7A5C8D46C7CC4B2B82CA7E13F2E89205","D01","HARV","HARV_023","G2","2014-06-21","MAM.HARV.2014.07",6,2
"A9D66DD93A46469395BB2C5EC83238B9","D01","HARV","HARV_023","F3","2014-06-21","MAM.HARV.2014.07",6,2
"EF4CCDD92BCE44798C7A271CEE64853E","D01","HARV","HARV_023","H1","2014-06-21","MAM.HARV.2014.07",6,2
"0DD67CB3D203482AB2096273205708BA","D01","HARV","HARV_023","F3","2014-06-21","MAM.HARV.2014.07",6,2
"C92F5CDA0D26432F9824629B03D3FA7F","D01","HARV","HARV_023","H1","2014-06-21","MAM.HARV.2014.07",2,2
"F4EA49B1CBFB4F48A94C3D2D172D5E0E","D01","HARV","HARV_023","G9","2014-06-21","MAM.HARV.2014.07",6,2
"98B6ED9AC4BC42EAB27EF411E40E0CF5","D01","HARV","HARV_023","F2","2014-06-21","MAM.HARV.2014.07",6,2
"62125C4362B24790998B3E2C40EB286F","D01","HARV","HARV_023","F2","2014-06-21","MAM.HARV.2014.07",2,2
"914E624156AB45A589344B6C8275D24C","D01","HARV","HARV_023","G5","2014-06-21","MAM.HARV.2014.07",6,2
"E55C1AABCEB6469BA946143E153B5AA9","D01","HARV","HARV_023","G8","2014-06-21","MAM.HARV.2014.07",6,2
"A7470EEACCC64CC6B34DA297F92F4C0D","D01","HARV","HARV_023","G6","2014-06-21","MAM.HARV.2014.07",6,2
"88E5DAF00C444F6BB6673733DD48BC71","D01","HARV","HARV_023","G6","2014-06-21","MAM.HARV.2014.07",6,2
"BFE17E64BBE44A2588DE4707CACF21FE","D01","HARV","HARV_023","G9","2014-06-21","MAM.HARV.2014.07",2,2
"CE4DB8FA457B4220B734E0D15DDBA115","D01","HARV","HARV_023","G5","2014-06-21","MAM.HARV.2014.07",6,2
"FF274C1FD2DF40CEA225542BF2CB5694","D01","HARV","HARV_023","E4","2014-06-21","MAM.HARV.2014.07",2,2
"A7DD846F6FDB4684B38BF97E33AA4151","D01","HARV","HARV_023","E5","2014-06-21","MAM.HARV.2014.07",6,2
"056447A838F14B5692790E14E14D8963","D01","HARV","HARV_023","F4","2014-06-21","MAM.HARV.2014.07",6,2
"C76E0F44D7B749339DF2483ABCFA519A","D01","HARV","HARV_023","F5","2014-06-21","MAM.HARV.2014.07",6,2
"E685C554CFAC44568C7E029AABC8C589","D01","HARV","HARV_023","F5","2014-06-21","MAM.HARV.2014.07",6,2
"95A3C24B254E495EB188280A93A79F43","D01","HARV","HARV_023","F8","2014-06-21","MAM.HARV.2014.07",3,2
"DC800F351C754692A2E0FEC3B092D826","D01","HARV","HARV_023","F4","2014-06-21","MAM.HARV.2014.07",6,2
"1CB65A876017440799A57746B24C6954","D01","HARV","HARV_023","F7","2014-06-21","MAM.HARV.2014.07",2,2
"5CB15451B0DE476EA35B317E23043829","D01","HARV","HARV_023","F6","2014-06-21","MAM.HARV.2014.07",6,2
"2555B518D81A40838FBE12DC9AA21FC2","D01","HARV","HARV_023","F7","2014-06-21","MAM.HARV.2014.07",6,2
"5ECF994866F7432B9B5B2A3725557307","D01","HARV","HARV_023","F1","2014-06-21","MAM.HARV.2014.07",6,2
"CFA9C8CC1CDC492881A119FFCC53F47B","D01","HARV","HARV_023","F6","2014-06-21","MAM.HARV.2014.07",2,2
"6E1A9A513CAE40DBA06835033616A8DE","D01","HARV","HARV_023","F1","2014-06-21","MAM.HARV.2014.07",6,2
"D46C8E58DA4F435A9D88089E5EC0331E","D01","HARV","HARV_023","E2","2014-06-21","MAM.HARV.2014.07",6,2
"6C12BB76A7DE4E86B8DA3C6989D794D3","D01","HARV","HARV_023","E9","2014-06-21","MAM.HARV.2014.07",6,2
"CD705238904E4C2EA8B9257AD9E88712","D01","HARV","HARV_023","E6","2014-06-21","MAM.HARV.2014.07",6,2
"B3E4E082E21B42E9899985B2968D7A82","D01","HARV","HARV_023","E6","2014-06-21","MAM.HARV.2014.07",6,2
"B256ADEF03874002B9319152733AA9F7","D01","HARV","HARV_023","E1","2014-06-21","MAM.HARV.2014.07",6,2
"9CB3D2F91AF74EC5AED679BFDCA4A924","D01","HARV","HARV_023","E5","2014-06-21","MAM.HARV.2014.07",2,2
"2EE3908F401443DC9702BBBDF782BBA2","D01","HARV","HARV_023","E2","2014-06-21","MAM.HARV.2014.07",6,2
