"uid","domainID","siteID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","startCollectDate","endCollectDate","archiveID","sampleTiming","scientificName","sex","archivedCount","archiveMedium","archiveVialIDList","archiveFacilityID","deprecatedVialID","samplingProtocolVersion","duplicatesInArchivePoolingQF"
"676BB263390845EAB7CA9909A8140BDD","D08","TALL",32.919615,-87.423786,"WGS84",6141.9,101.1,44.9,"2014-07-01","2014-07-02","TALL.2014.26.AEDSPP.F.A","field season","Aedes sp.","F",35,"Frozen -80C","TALL.2014.26.AEDSPP.F.A.01",,"TALL.2014.5.Aedes spp.Female","NEON.DOC.014049vE",0
"DD20EACC58604521AF85E2AD0F2AD076","D08","TALL",32.905171,-87.422679,"WGS84",3055.5,126.9,52.6,"2014-07-16","2014-07-17","TALL.2014.28.COQPER.F.A","field season","Coquillettidia perturbans","F",9,"Frozen -80C","TALL.2014.28.COQPER.F.A.01",,"TALL.2014.6.Coquillettidia perturbans.Female","NEON.DOC.014049vE",0
"09C640E78D514730BCDD03F5F7A0EF07","D08","TALL",32.907758,-87.450338,"WGS84",0.1,127.0,0.2,"2014-07-16","2014-07-17","TALL.2014.28.AEDALB.F.A","field season","Aedes albopictus","F",1,"Frozen -80C","TALL.2014.28.AEDALB.F.A.01",,"TALL.2014.6.Aedes albopictus.Female","NEON.DOC.014049vE",0
"F1E779B0B37D46B68D655228C25B0316","D08","TALL",32.923323,-87.426972,"WGS84",5821.7,94.1,33.0,"2014-07-16","2014-07-17","TALL.2014.28.AEDSPP.F.A","field season","Aedes sp.","F",25,"Frozen -80C","TALL.2014.28.AEDSPP.F.A.01",,"TALL.2014.6.Aedes spp.Female","NEON.DOC.014049vE",0
"8941B9DA21BA4ADB87F88D9A3C782445","D08","TALL",32.904430,-87.434431,"WGS84",950.8,97.0,5.5,"2014-07-16","2014-07-17","TALL.2014.28.PSOFER.F.A","field season","Psorophora ferox","F",3,"Frozen -80C","TALL.2014.28.PSOFER.F.A.01",,"TALL.2014.6.Psorophora ferox.Female","NEON.DOC.014049vE",0
"B8F2D611850247468E075E5858EA0EC4","D08","TALL",32.899750,-87.425914,"WGS84",0.2,91.8,0.3,"2014-07-16","2014-07-17","TALL.2014.28.AEDATL.F.A","field season","Aedes atlanticus","F",10,"Frozen -80C","TALL.2014.28.AEDATL.F.A.01",,"TALL.2014.6.Aedes atlanticus.Female","NEON.DOC.014049vE",0
"A606B0812F314D7EB2E852233DFED4CF","D08","TALL",32.936660,-87.417398,"WGS84",4168.8,84.5,7.5,"2014-07-16","2014-07-17","TALL.2014.28.AEDCAN2.F.A","field season","Aedes canadensis","F",4,"Frozen -80C","TALL.2014.28.AEDCAN2.F.A.01",,"TALL.2014.6.Aedes canadensis.Female","NEON.DOC.014049vE",0
"87886BD64DA749EFA3BB8DF493F7DCFF","D08","TALL",32.923034,-87.413517,"WGS84",0.2,179.3,0.2,"2014-07-16","2014-07-17","TALL.2014.28.ORTSIG.F.A","field season","Orthopodomyia signifera","F",2,"Frozen -80C","TALL.2014.28.ORTSIG.F.A.01",,"TALL.2014.6.Ornithoptera signifera.Female|TALL.2014.6.Orthopodomyia signifera.Female","NEON.DOC.014049vE",0
"C25501D71E1347B79E6950E551DFB200","D08","TALL",32.905454,-87.422212,"WGS84",7653.8,102.5,33.5,"2014-07-16","2014-07-17","TALL.2014.28.CULERR.F.A","field season","Culex erraticus","F",19,"Frozen -80C","TALL.2014.28.CULERR.F.A.01",,"TALL.2014.6.Culex erraticus.Female","NEON.DOC.014049vE",0
"A7C22EE99F8144BAA045EBCE9AD417F2","D08","TALL",32.907758,-87.450338,"WGS84",0.1,127.0,0.2,"2014-07-31","2014-08-01","TALL.2014.30.ANOPUN.F.A","field season","Anopheles punctipennis","F",1,"Frozen -80C","TALL.2014.30.ANOPUN.F.A.01",,"TALL.2014.7.Anopheles punctipennis.Female","NEON.DOC.014049vE",0
"6CDDD81779C748B793660C691D47CFB3","D08","TALL",32.911899,-87.428221,"WGS84",2118.8,136.4,9.6,"2014-07-31","2014-08-01","TALL.2014.30.AEDALB.F.A","field season","Aedes albopictus","F",2,"Frozen -80C","TALL.2014.30.AEDALB.F.A.01",,"TALL.2014.7.Aedes albopictus.Female","NEON.DOC.014049vE",0
"DF71CAFF9F4E4FA4BD246A34ED00C5BE","D08","TALL",32.899750,-87.425914,"WGS84",0.2,91.8,0.3,"2014-07-31","2014-08-01","TALL.2014.30.AEDCAN2.F.A","field season","Aedes canadensis","F",1,"Frozen -80C","TALL.2014.30.AEDCAN2.F.A.01",,"TALL.2014.7.Aedes canadensis.Female","NEON.DOC.014049vE",0
"6098C1923C2E4A2AA1814796473B8F9F","D08","TALL",32.897111,-87.426551,"WGS84",2839.1,112.6,33.4,"2014-07-31","2014-08-01","TALL.2014.30.COQPER.F.A","field season","Coquillettidia perturbans","F",9,"Frozen -80C","TALL.2014.30.COQPER.F.A.01",,"TALL.2014.7.Coquillettidia perturbans.Female","NEON.DOC.014049vE",0
"CD924A24689C4689A353D224B138CFB8","D08","TALL",32.899750,-87.425914,"WGS84",0.2,91.8,0.3,"2014-07-31","2014-08-01","TALL.2014.30.AEDATL.F.A","field season","Aedes atlanticus","F",2,"Frozen -80C","TALL.2014.30.AEDATL.F.A.01",,"TALL.2014.7.Aedes atlanticus.Female","NEON.DOC.014049vE",0
"899AA0079CFA4E31B7DD5C01F78A52B2","D08","TALL",32.900478,-87.433727,"WGS84",2438.7,113.1,27.2,"2014-07-31","2014-08-01","TALL.2014.30.AEDVEX.F.A","field season","Aedes vexans","F",23,"Frozen -80C","TALL.2014.30.AEDVEX.F.A.01",,"TALL.2014.7.Aedes vexans.Female","NEON.DOC.014049vE",0
"F9669985D18C4FD1A5A0E5D36E9812F1","D08","TALL",32.899750,-87.425914,"WGS84",0.2,91.8,0.3,"2014-07-31","2014-08-01","TALL.2014.30.AEDSPP.F.A","field season","Aedes sp.","F",2,"Frozen -80C","TALL.2014.30.AEDSPP.F.A.01",,"TALL.2014.7.Aedes spp.Female","NEON.DOC.014049vE",0
"3EA78C4546234AE182CF948D57F74B99","D08","TALL",32.909695,-87.423072,"WGS84",7204.7,111.9,34.9,"2014-07-31","2014-08-01","TALL.2014.30.CULERR.F.A","field season","Culex erraticus","F",10,"Frozen -80C","TALL.2014.30.CULERR.F.A.01",,"TALL.2014.7.Culex erraticus.Female","NEON.DOC.014049vE",0
"DB48B538876D4D9189CF2F54D44B4742","D08","TALL",32.936660,-87.417398,"WGS84",4168.8,84.5,7.5,"2014-07-31","2014-08-01","TALL.2014.30.ORTSIG.F.A","field season","Orthopodomyia signifera","F",4,"Frozen -80C","TALL.2014.30.ORTSIG.F.A.01",,"TALL.2014.7.Ornithoptera signifera.Female|TALL.2014.7.Orthopodomyia signifera.Female","NEON.DOC.014049vE",0
"7913D3AB8EE241AB95EAAA53E1B44689","D08","TALL",32.889056,-87.425876,"WGS84",1498.6,105.9,19.9,"2014-07-31","2014-08-01","TALL.2014.30.ANOCRU.F.A","field season","Anopheles crucians","F",5,"Frozen -80C","TALL.2014.30.ANOCRU.F.A.01",,"TALL.2014.7.Anopheles crucians.Female","NEON.DOC.014049vE",0
"74DF1ADB11584DA5BDEE36A7CC5E9C7D","D08","TALL",32.899750,-87.425914,"WGS84",0.2,91.8,0.3,"2014-07-31","2014-08-01","TALL.2014.30.PSOFER.F.A","field season","Psorophora ferox","F",1,"Frozen -80C","TALL.2014.30.PSOFER.F.A.01",,"TALL.2014.7.Psorophora ferox.Female","NEON.DOC.014049vE",0
"22E5707FFD004FA69A4D08553F3CCA42","D08","TALL",32.896817,-87.412758,"WGS84",0.1,125.7,0.1,"2014-08-14","2014-08-15","TALL.2014.32.AEDALB.F.A","field season","Aedes albopictus","F",1,"Frozen -80C","TALL.2014.32.AEDALB.F.A.01",,"TALL.2014.8.Aedes albopictus.Female","NEON.DOC.014049vE",0
"863C3199071545B48E23A5303BB3A0E4","D08","TALL",32.904202,-87.414925,"WGS84",1550.1,121.1,29.6,"2014-08-14","2014-08-15","TALL.2014.32.COQPER.F.A","field season","Coquillettidia perturbans","F",13,"Frozen -80C","TALL.2014.32.COQPER.F.A.01",,"TALL.2014.8.Coquillettidia perturbans.Female","NEON.DOC.014049vE",0
"A69EA9BF5EA841ABA1603FED32897131","D08","TALL",32.881294,-87.438992,"WGS84",0.2,86.1,0.2,"2014-08-14","2014-08-15","TALL.2014.32.ANOSPP1.F.A","field season","Anopheles sp.","F",1,"Frozen -80C","TALL.2014.32.ANOSPP1.F.A.01",,"TALL.2014.8.Anopheles spp.Female","NEON.DOC.014049vE",0
"8761121ABC5642FD99AAECA8F2B5810F","D08","TALL",32.916037,-87.406101,"WGS84",0.2,145.8,0.2,"2014-08-14","2014-08-15","TALL.2014.32.ANOPUN.F.A","field season","Anopheles punctipennis","F",1,"Frozen -80C","TALL.2014.32.ANOPUN.F.A.01",,"TALL.2014.8.Anopheles punctipennis.Female","NEON.DOC.014049vE",0
"F503AFB3CA6E495CB81C6101F6ABE63B","D08","TALL",32.936660,-87.417398,"WGS84",4168.8,84.5,7.5,"2014-08-14","2014-08-15","TALL.2014.32.AEDATL.F.A","field season","Aedes atlanticus","F",2,"Frozen -80C","TALL.2014.32.AEDATL.F.A.01",,"TALL.2014.8.Aedes atlanticus.Female","NEON.DOC.014049vE",0
"7699A7A4F4BC4370BC459F6BF93C220F","D08","TALL",32.911871,-87.421797,"WGS84",6946.0,106.0,40.1,"2014-08-14","2014-08-15","TALL.2014.32.CULERR.F.A","field season","Culex erraticus","F",6,"Frozen -80C","TALL.2014.32.CULERR.F.A.01",,"TALL.2014.8.Culex erraticus.Female","NEON.DOC.014049vE",0
"8FD72C99A5A04C13879997C7A8BD92A1","D08","TALL",32.973570,-87.408875,"WGS84",0.1,77.1,0.1,"2014-08-14","2014-08-15","TALL.2014.32.PSOFER.F.A","field season","Psorophora ferox","F",1,"Frozen -80C","TALL.2014.32.PSOFER.F.A.01",,"TALL.2014.8.Psorophora ferox.Female","NEON.DOC.014049vE",0
"12A8B0B4C955422186769E58CDBD254D","D08","TALL",32.899750,-87.425914,"WGS84",0.2,91.8,0.3,"2014-08-14","2014-08-15","TALL.2014.32.AEDSPP.F.A","field season","Aedes sp.","F",1,"Frozen -80C","TALL.2014.32.AEDSPP.F.A.01",,"TALL.2014.8.Aedes spp.Female","NEON.DOC.014049vE",0
"8C7A0090D58E477DA3567C385AEF2EA3","D08","TALL",32.889056,-87.425876,"WGS84",1498.6,105.9,19.9,"2014-08-14","2014-08-15","TALL.2014.32.ANOCRU.F.A","field season","Anopheles crucians","F",14,"Frozen -80C","TALL.2014.32.ANOCRU.F.A.01",,"TALL.2014.8.Anopheles crucians.Female","NEON.DOC.014049vE",0
"42F16CF1CF0B486297BFD1D6AC1B5C65","D08","TALL",32.898050,-87.421286,"WGS84",2488.8,113.9,32.2,"2014-08-28","2014-08-29","TALL.2014.34.COQPER.F.A","field season","Coquillettidia perturbans","F",6,"Frozen -80C","TALL.2014.34.COQPER.F.A.01",,"TALL.2014.9.Coquillettidia perturbans.Female","NEON.DOC.014049vE",0
"99E2621E7EF64513BE05259F87A0808F","D08","TALL",32.912764,-87.422601,"WGS84",6862.2,104.8,41.2,"2014-08-28","2014-08-29","TALL.2014.34.CULERR.F.A","field season","Culex erraticus","F",1,"Frozen -80C","TALL.2014.34.CULERR.F.A.01",,"TALL.2014.9.Culex erraticus.Female","NEON.DOC.014049vE",0
"BC36A97A86BE4170904AFDF7C33B9463","D08","TALL",32.907758,-87.450338,"WGS84",0.1,127.0,0.2,"2014-08-28","2014-08-29","TALL.2014.34.AEDALB.F.A","field season","Aedes albopictus","F",2,"Frozen -80C","TALL.2014.34.AEDALB.F.A.01",,"TALL.2014.9.Aedes albopictus.Female","NEON.DOC.014049vE",0
"B6DBAE5518E841AFAEF14925C23860EB","D08","TALL",32.928808,-87.409245,"WGS84",4962.6,116.2,39.2,"2014-08-28","2014-08-29","TALL.2014.34.AEDVEX.F.A","field season","Aedes vexans","F",5,"Frozen -80C","TALL.2014.34.AEDVEX.F.A.01",,"TALL.2014.9.Aedes vexans.Female","NEON.DOC.014049vE",0
"A3022321D0954A3AAB1FA682E646E0DD","D08","TALL",32.923034,-87.413517,"WGS84",0.2,179.3,0.2,"2014-08-28","2014-08-29","TALL.2014.34.AEDSPP.F.A","field season","Aedes sp.","F",1,"Frozen -80C","TALL.2014.34.AEDSPP.F.A.01",,"TALL.2014.9.Aedes spp.Female","NEON.DOC.014049vE",0
"33343726148D4A4C8A29C13EFCA7BB24","D08","TALL",32.898284,-87.419336,"WGS84",636.5,108.7,17.1,"2014-08-28","2014-08-29","TALL.2014.34.ANOCRU.F.A","field season","Anopheles crucians","F",30,"Frozen -80C","TALL.2014.34.ANOCRU.F.A.01",,"TALL.2014.9.Anopheles crucians.Female","NEON.DOC.014049vE",0
"CD28AB2F06B64C37A5B5985CFA8334C0","D08","TALL",32.912711,-87.423305,"WGS84",2587.0,136.2,9.8,"2014-09-11","2014-09-12","TALL.2014.36.AEDVEX.F.A","field season","Aedes vexans","F",3,"Frozen -80C","TALL.2014.36.AEDVEX.F.A.01",,"TALL.2014.10.Aedes vexans.Female","NEON.DOC.014049vE",0
"4D5759B75558469BB9E484EEE6A7E1EC","D08","TALL",32.899750,-87.425914,"WGS84",0.2,91.8,0.3,"2014-09-11","2014-09-12","TALL.2014.36.PSOFER.F.A","field season","Psorophora ferox","F",1,"Frozen -80C","TALL.2014.36.PSOFER.F.A.01",,"TALL.2014.10.Psorophora ferox.Female","NEON.DOC.014049vE",0
"00B5A8B7A16D4A2BBDFBED2EEAF212F3","D08","TALL",32.906508,-87.419678,"WGS84",7503.0,112.9,35.9,"2014-09-11","2014-09-12","TALL.2014.36.COQPER.F.A","field season","Coquillettidia perturbans","F",69,"Frozen -80C","TALL.2014.36.COQPER.F.A.01",,"TALL.2014.10.Coquillettidia perturbans.Female","NEON.DOC.014049vE",0
"E47D9C21B7484E688D71C26970104214","D08","TALL",32.911066,-87.421514,"WGS84",7029.4,110.7,35.3,"2014-09-11","2014-09-12","TALL.2014.36.CULERR.F.A","field season","Culex erraticus","F",196,"Frozen -80C","TALL.2014.36.CULERR.F.A.01",,"TALL.2014.10.Culex erraticus.Female","NEON.DOC.014049vE",0
"8A9370C4B0074CFCB7979F84BB7BDEC2","D08","TALL",32.899750,-87.425914,"WGS84",0.2,91.8,0.3,"2014-09-11","2014-09-12","TALL.2014.36.AEDSPP.F.A","field season","Aedes sp.","F",2,"Frozen -80C","TALL.2014.36.AEDSPP.F.A.01",,"TALL.2014.10.Aedes spp.Female","NEON.DOC.014049vE",0
"55E95B96D95E43939B962EB6D93E73F9","D08","TALL",32.901930,-87.416226,"WGS84",1399.1,119.7,28.2,"2014-09-11","2014-09-12","TALL.2014.36.ANOCRU.F.A","field season","Anopheles crucians","F",5,"Frozen -80C","TALL.2014.36.ANOCRU.F.A.01",,"TALL.2014.10.Anopheles crucians.Female","NEON.DOC.014049vE",0
"55432A26D90F4E33BDFB42110C9AAB22","D08","TALL",32.896817,-87.412758,"WGS84",0.1,125.7,0.1,"2014-09-11","2014-09-12","TALL.2014.36.ANOSPP1.F.A","field season","Anopheles sp.","F",1,"Frozen -80C","TALL.2014.36.ANOSPP1.F.A.01",,"TALL.2014.10.Anopheles spp.Female","NEON.DOC.014049vE",0
"B57B61C98CA74291987E66B58E2E3EFF","D08","TALL",32.907511,-87.421782,"WGS84",1886.6,120.9,58.5,"2014-09-25","2014-09-26","TALL.2014.38.ORTSIG.F.A","field season","Orthopodomyia signifera","F",4,"Frozen -80C","TALL.2014.38.ORTSIG.F.A.01",,"TALL.2014.11.Orthopodomyia signifera.Female","NEON.DOC.014049vE",0
"446D21DCB0924641B1AB3F6AAFFAFE47","D08","TALL",32.902289,-87.431547,"WGS84",1859.1,126.3,0.8,"2014-09-25","2014-09-26","TALL.2014.38.AEDALB.F.A","field season","Aedes albopictus","F",2,"Frozen -80C","TALL.2014.38.AEDALB.F.A.01",,"TALL.2014.11.Aedes albopictus.Female","NEON.DOC.014049vE",0
"7C35097C99814ABC8DC251DA67EDB267","D08","TALL",32.907758,-87.450338,"WGS84",0.1,127.0,0.2,"2014-09-25","2014-09-26","TALL.2014.38.AEDSPP.F.A","field season","Aedes sp.","F",2,"Frozen -80C","TALL.2014.38.AEDSPP.F.A.01",,"TALL.2014.11.Aedes spp.Female","NEON.DOC.014049vE",0
"510CD2A97A274286B2A06C156420D17C","D08","TALL",32.899750,-87.425914,"WGS84",0.2,91.8,0.3,"2014-09-25","2014-09-26","TALL.2014.38.AEDTRI1.F.A","field season","Aedes triseriatus","F",1,"Frozen -80C","TALL.2014.38.AEDTRI1.F.A.01",,"TALL.2014.11.Aedes triseriatus.Female","NEON.DOC.014049vE",0
"699D39A4CAFA4130A50F0A799420B2B4","D08","TALL",32.916598,-87.413282,"WGS84",6329.5,113.2,36.2,"2014-09-25","2014-09-26","TALL.2014.38.ANOCRU.F.A","field season","Anopheles crucians","F",10,"Frozen -80C","TALL.2014.38.ANOCRU.F.A.01",,"TALL.2014.11.Anopheles crucians.Female","NEON.DOC.014049vE",0
"AE6ECBD7EBBF408990AB73E571493411","D08","TALL",32.896817,-87.412758,"WGS84",0.1,125.7,0.1,"2014-09-25","2014-09-26","TALL.2014.38.PSOCOL.F.A","field season","Psorophora columbiae","F",1,"Frozen -80C","TALL.2014.38.PSOCOL.F.A.01",,"TALL.2014.11.Psorophora columbiae.Female","NEON.DOC.014049vE",0
"1AC088AD0FAB44CD9588D0B04F831BD5","D08","TALL",32.896817,-87.412758,"WGS84",0.1,125.7,0.1,"2014-09-25","2014-09-26","TALL.2014.38.ANOQUA.F.A","field season","Anopheles quadrimaculatus","F",1,"Frozen -80C","TALL.2014.38.ANOQUA.F.A.01",,"TALL.2014.11.Anopheles quadrimaculatus.Female","NEON.DOC.014049vE",0
"862358F095EB4618893E96E8326FE6D4","D08","TALL",32.901698,-87.431812,"WGS84",2882.5,119.6,33.8,"2014-09-25","2014-09-26","TALL.2014.38.ANOPUN.F.A","field season","Anopheles punctipennis","F",4,"Frozen -80C","TALL.2014.38.ANOPUN.F.A.01",,"TALL.2014.11.Anopheles punctipennis.Female","NEON.DOC.014049vE",0
"824A6F491C05427B8DB5756C7C992B9E","D08","TALL",32.912908,-87.415899,"WGS84",6757.2,112.1,35.1,"2014-09-25","2014-09-26","TALL.2014.38.COQPER.F.A","field season","Coquillettidia perturbans","F",13,"Frozen -80C","TALL.2014.38.COQPER.F.A.01",,"TALL.2014.11.Coquillettidia perturbans.Female","NEON.DOC.014049vE",0
"335A451E209D4CF380FBE3364D0B14CB","D08","TALL",32.899750,-87.425914,"WGS84",0.2,91.8,0.3,"2014-09-25","2014-09-26","TALL.2014.38.CULMEL.F.A","field season","Culiseta melanura","F",1,"Frozen -80C","TALL.2014.38.CULMEL.F.A.01",,"TALL.2014.11.Culiseta melanura.Female","NEON.DOC.014049vE",0
"7A1BA18EC3B3468BB42E5ACA08E3AFC3","D08","TALL",32.919024,-87.423119,"WGS84",6192.0,131.2,54.3,"2014-09-25","2014-09-26","TALL.2014.38.AEDVEX.F.A","field season","Aedes vexans","F",92,"Frozen -80C","TALL.2014.38.AEDVEX.F.A.01",,"TALL.2014.11.Aedes vexans.Female","NEON.DOC.014049vE",0
"3F0CEB1890EA4A75A4FF820FD04C7B2A","D08","TALL",32.899750,-87.425914,"WGS84",0.2,91.8,0.3,"2014-09-25","2014-09-26","TALL.2014.38.AEDINF.F.A","field season","Aedes infirmatus","F",1,"Frozen -80C","TALL.2014.38.AEDINF.F.A.01",,"TALL.2014.11.Aedes infirmatus.Female","NEON.DOC.014049vE",0
"D283EC67D576474585ACE2DE4A4162F0","D08","TALL",32.916384,-87.421273,"WGS84",6444.8,108.2,71.2,"2014-09-25","2014-09-26","TALL.2014.38.CULERR.F.A","field season","Culex erraticus","F",116,"Frozen -80C","TALL.2014.38.CULERR.F.A.01",,"TALL.2014.11.Culex erraticus.Female","NEON.DOC.014049vE",0
