"uid","domainID","siteID","plotID","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","setDateTime","collectDateTime","localSetDateTime","localCollectDateTime","sampleTiming","eventID","nightOrDay","trapHours","sampleID","targetTaxaPresent","samplingProtocolVersion","trapRecordedBy","trappingRemarks","trapCompromisedQF","sampleCompromisedAtTrapping","sampleLostQF","duplicatesInTrappingQF"
"709E48F189414D19B28D79614192A3B0","D10","CPER","CPER_088","grasslandHerbaceous",40.811915,-104.772255,"WGS84",0.1,1639.9,0.1,"2014-08-12T15:41Z","2014-08-13T00:45Z","20140812.0941","20140812.1845","field season","CPER.2014.32","day",9.0,,"N","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",-1,0
"A8053040826F454EA6775F867DAAA1C9","D10","CPER","CPER_078","grasslandHerbaceous",40.834431,-104.690811,"WGS84",0.1,1624.8,0.1,"2014-08-12T22:55Z","2014-08-13T14:16Z","20140812.1655","20140813.0816","field season","CPER.2014.32","night",15.5,"CPER_078.20140813.0816","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",0,0
"06D57EC6D575431C9F5F7BB886EC78FB","D10","CPER","CPER_083","grasslandHerbaceous",40.840911,-104.687576,"WGS84",0.1,1634.2,0.1,"2014-08-12T23:08Z","2014-08-13T14:27Z","20140812.1708","20140813.0827","field season","CPER.2014.32","night",15.5,"CPER_083.20140813.0827","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==","SLIGHT BEND IN POLE|catchCupStatus may not be accurate",1,"No known compromise",0,0
"7C6D3B9E5E5B41BAA2991B0D3E824BFF","D10","CPER","CPER_082","grasslandHerbaceous",40.854510,-104.688209,"WGS84",0.1,1640.8,0.1,"2014-08-12T23:20Z","2014-08-13T14:41Z","20140812.1720","20140813.0841","field season","CPER.2014.32","night",15.5,"CPER_082.20140813.0841","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",0,0
"5C3DA2AF79644224AAC8A6737A42C476","D10","CPER","CPER_090","grasslandHerbaceous",40.855550,-104.714539,"WGS84",0.1,1661.1,0.1,"2014-08-12T23:36Z","2014-08-13T14:53Z","20140812.1736","20140813.0853","field season","CPER.2014.32","night",15.5,"CPER_090.20140813.0853","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",0,0
"08BA96891DAB450D91C76ED72E03FA19","D10","CPER","CPER_086","grasslandHerbaceous",40.847775,-104.725614,"WGS84",0.1,1650.8,0.1,"2014-08-12T23:47Z","2014-08-13T15:01Z","20140812.1747","20140813.0901","field season","CPER.2014.32","night",15.0,"CPER_086.20140813.0901","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",0,0
"F6953E69C6964FFF92559AF7B6973821","D10","CPER","CPER_084","grasslandHerbaceous",40.845700,-104.764050,"WGS84",0.1,1662.5,0.1,"2014-08-13T00:04Z","2014-08-13T15:15Z","20140812.1804","20140813.0915","field season","CPER.2014.32","night",15.0,"CPER_084.20140813.0915","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",0,0
"707D63D518314B02BF707AB4443C7F46","D10","CPER","CPER_080","grasslandHerbaceous",40.831098,-104.760543,"WGS84",0.1,1660.4,0.1,"2014-08-13T00:14Z","2014-08-13T15:30Z","20140812.1814","20140813.0930","field season","CPER.2014.32","night",15.5,"CPER_080.20140813.0930","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,-1,"No known compromise",0,0
"46324DDF532B402285DA23FAFB645051","D10","CPER","CPER_087","grasslandHerbaceous",40.825683,-104.762650,"WGS84",0.1,1646.6,0.1,"2014-08-13T00:23Z","2014-08-13T15:48Z","20140812.1823","20140813.0948","field season","CPER.2014.32","night",15.5,"CPER_087.20140813.0948","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",0,0
"57A6EAC2136D41A79AD27E991744525F","D10","CPER","CPER_089","grasslandHerbaceous",40.812702,-104.763102,"WGS84",0.1,1639.5,0.1,"2014-08-13T00:38Z","2014-08-13T15:55Z","20140812.1838","20140813.0955","field season","CPER.2014.32","night",15.5,"CPER_089.20140813.0955","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",0,0
"547D54BC6EE54388829A6900BBE4E35E","D10","CPER","CPER_088","grasslandHerbaceous",40.811915,-104.772255,"WGS84",0.1,1639.9,0.1,"2014-08-13T00:45Z","2014-08-13T16:00Z","20140812.1845","20140813.1000","field season","CPER.2014.32","night",15.5,"CPER_088.20140813.1000","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,-1,"No known compromise",0,0
"3352C1405C0E4F9D86C63B7810AC1AED","D10","CPER","CPER_078","grasslandHerbaceous",40.834431,-104.690811,"WGS84",0.1,1624.8,0.1,"2014-08-25T22:47Z","2014-08-26T14:26Z","20140825.1647","20140826.0826","field season","CPER.2014.34","night",15.5,"CPER_078.20140826.0826","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==","changed locality lable from 3rd deployment to 1st deployment",0,"No known compromise",0,0
"6A03D92D13CD4AD89F11AB8C95983809","D10","CPER","CPER_083","grasslandHerbaceous",40.840911,-104.687576,"WGS84",0.1,1634.2,0.1,"2014-08-25T23:05Z","2014-08-26T14:37Z","20140825.1705","20140826.0837","field season","CPER.2014.34","night",15.5,"CPER_083.20140826.0837","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"C84C3ED2E15642CA8BCD81A4E727F88B","D10","CPER","CPER_082","grasslandHerbaceous",40.854510,-104.688209,"WGS84",0.1,1640.8,0.1,"2014-08-25T23:18Z","2014-08-26T14:48Z","20140825.1718","20140826.0848","field season","CPER.2014.34","night",15.5,"CPER_082.20140826.0848","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"CCC1BFF0EE4A41CD81F44D1BFC4D1878","D10","CPER","CPER_090","grasslandHerbaceous",40.855550,-104.714539,"WGS84",0.1,1661.1,0.1,"2014-08-26T01:12Z","2014-08-26T15:07Z","20140825.1912","20140826.0907","field season","CPER.2014.34","night",14.0,"CPER_090.20140826.0907","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"144A219A208843A2A0BF042A11AB407D","D10","CPER","CPER_086","grasslandHerbaceous",40.847775,-104.725614,"WGS84",0.1,1650.8,0.1,"2014-08-25T23:44Z","2014-08-26T15:16Z","20140825.1744","20140826.0916","field season","CPER.2014.34","night",15.5,"CPER_086.20140826.0916","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"EB082470BB5F479E95ACD79CB354B532","D10","CPER","CPER_084","grasslandHerbaceous",40.845700,-104.764050,"WGS84",0.1,1662.5,0.1,"2014-08-25T23:57Z","2014-08-26T15:36Z","20140825.1757","20140826.0936","field season","CPER.2014.34","night",15.5,"CPER_084.20140826.0936","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"10421F21186E4C6EB8F333A2D1384DF9","D10","CPER","CPER_080","grasslandHerbaceous",40.831098,-104.760543,"WGS84",0.1,1660.4,0.1,"2014-08-26T00:02Z","2014-08-26T15:47Z","20140825.1802","20140826.0947","field season","CPER.2014.34","night",16.0,"CPER_080.20140826.0947","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"C89AD6B747314FB08BBCFFC58A819805","D10","CPER","CPER_087","grasslandHerbaceous",40.825683,-104.762650,"WGS84",0.1,1646.6,0.1,"2014-08-26T00:14Z","2014-08-26T16:00Z","20140825.1814","20140826.1000","field season","CPER.2014.34","night",16.0,"CPER_087.20140826.1000","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"CDBED4A12A3F4B62B063DAF6634F4F77","D10","CPER","CPER_089","grasslandHerbaceous",40.812702,-104.763102,"WGS84",0.1,1639.5,0.1,"2014-08-26T00:30Z","2014-08-26T16:14Z","20140825.1830","20140826.1014","field season","CPER.2014.34","night",15.5,"CPER_089.20140826.1014","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"FAAAE00040FB4F91B591A72E8D0216A3","D10","CPER","CPER_088","grasslandHerbaceous",40.811915,-104.772255,"WGS84",0.1,1639.9,0.1,"2014-08-26T01:36Z","2014-08-26T16:21Z","20140825.1936","20140826.1021","field season","CPER.2014.34","night",15.0,"CPER_088.20140826.1021","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"0AF3EA8AAB65404585CE7B2564EE33A4","D10","CPER","CPER_078","grasslandHerbaceous",40.834431,-104.690811,"WGS84",0.1,1624.8,0.1,"2014-08-26T14:26Z","2014-08-26T22:59Z","20140826.0826","20140826.1659","field season","CPER.2014.34","day",8.5,,"N","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",-1,0
"BC00934C4B83435B9290865F8EFD984F","D10","CPER","CPER_083","grasslandHerbaceous",40.840911,-104.687576,"WGS84",0.1,1634.2,0.1,"2014-08-26T14:37Z","2014-08-26T23:07Z","20140826.0837","20140826.1707","field season","CPER.2014.34","day",8.5,,"N","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",-1,0
"E6CD6DF746A94F5EA9E0CF707B1B9D8F","D10","CPER","CPER_082","grasslandHerbaceous",40.854510,-104.688209,"WGS84",0.1,1640.8,0.1,"2014-08-26T14:48Z","2014-08-26T23:18Z","20140826.0848","20140826.1718","field season","CPER.2014.34","day",8.5,,"N","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",-1,0
"ABE9243092CF45ADA07B233E5DDF136C","D10","CPER","CPER_090","grasslandHerbaceous",40.855550,-104.714539,"WGS84",0.1,1661.1,0.1,"2014-08-26T15:07Z","2014-08-26T23:31Z","20140826.0907","20140826.1731","field season","CPER.2014.34","day",8.5,,"N","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==","catchCupStatus may not be accurate",1,"No known compromise",-1,0
"56EC69D6EB134FED9290AC1E024768D2","D10","CPER","CPER_086","grasslandHerbaceous",40.847775,-104.725614,"WGS84",0.1,1650.8,0.1,"2014-08-26T15:16Z","2014-08-26T23:42Z","20140826.0916","20140826.1742","field season","CPER.2014.34","day",8.5,,"N","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",-1,0
"C9DFD21880234204A5C403EAD1D0892E","D10","CPER","CPER_084","grasslandHerbaceous",40.845700,-104.764050,"WGS84",0.1,1662.5,0.1,"2014-08-26T15:36Z","2014-08-26T23:57Z","20140826.0936","20140826.1757","field season","CPER.2014.34","day",8.5,,"N","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",-1,0
"EA7B26DD14FC4EBC8CC49E2EDF3B8CF6","D10","CPER","CPER_080","grasslandHerbaceous",40.831098,-104.760543,"WGS84",0.1,1660.4,0.1,"2014-08-26T15:47Z","2014-08-27T00:05Z","20140826.0947","20140826.1805","field season","CPER.2014.34","day",8.5,,"N","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",-1,0
"F54972068B1B4A8793AF0B51E10C3FB2","D10","CPER","CPER_087","grasslandHerbaceous",40.825683,-104.762650,"WGS84",0.1,1646.6,0.1,"2014-08-26T16:00Z","2014-08-27T00:13Z","20140826.1000","20140826.1813","field season","CPER.2014.34","day",8.0,,"N","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",-1,0
"71032AEA572E4AA1890E80FE8F3A994D","D10","CPER","CPER_089","grasslandHerbaceous",40.812702,-104.763102,"WGS84",0.1,1639.5,0.1,"2014-08-26T16:14Z","2014-08-27T00:22Z","20140826.1014","20140826.1822","field season","CPER.2014.34","day",8.0,,"N","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",-1,0
"3CB17CBCDB01439898979053A78439D4","D10","CPER","CPER_088","grasslandHerbaceous",40.811915,-104.772255,"WGS84",0.1,1639.9,0.1,"2014-08-26T16:21Z","2014-08-27T00:28Z","20140826.1021","20140826.1828","field season","CPER.2014.34","day",8.0,,"N","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",-1,0
"FEC6FD9E3A0244E486C98451864825BA","D10","CPER","CPER_078","grasslandHerbaceous",40.834431,-104.690811,"WGS84",0.1,1624.8,0.1,"2014-08-26T22:59Z","2014-08-27T14:17Z","20140826.1659","20140827.0817","field season","CPER.2014.34","night",15.5,,"N","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",-1,0
"45699FC185564DA9A44E7E0F8F0CDEC8","D10","CPER","CPER_083","grasslandHerbaceous",40.840911,-104.687576,"WGS84",0.1,1634.2,0.1,"2014-08-26T23:07Z","2014-08-27T14:30Z","20140826.1707","20140827.0830","field season","CPER.2014.34","night",15.5,"CPER_083.20140827.0830","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"52E19F7171B7430598DF7CEC5E964784","D10","CPER","CPER_082","grasslandHerbaceous",40.854510,-104.688209,"WGS84",0.1,1640.8,0.1,"2014-08-26T23:18Z","2014-08-27T14:42Z","20140826.1718","20140827.0842","field season","CPER.2014.34","night",15.5,"CPER_082.20140827.0842","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"B2C87F01658F49E091BB50515649CB88","D10","CPER","CPER_090","grasslandHerbaceous",40.855550,-104.714539,"WGS84",0.1,1661.1,0.1,"2014-08-26T23:31Z","2014-08-27T15:01Z","20140826.1731","20140827.0901","field season","CPER.2014.34","night",15.5,,"N","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==","catchCupStatus may not be accurate",1,"No known compromise",-1,0
"09877D58F52B4009B21059B5FC0A6D43","D10","CPER","CPER_086","grasslandHerbaceous",40.847775,-104.725614,"WGS84",0.1,1650.8,0.1,"2014-08-26T23:42Z","2014-08-27T15:12Z","20140826.1742","20140827.0912","field season","CPER.2014.34","night",15.5,"CPER_086.20140827.0912","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"E4BC914ED692415490AFF43AFEC4A4E4","D10","CPER","CPER_084","grasslandHerbaceous",40.845700,-104.764050,"WGS84",0.1,1662.5,0.1,"2014-08-26T23:57Z","2014-08-27T15:28Z","20140826.1757","20140827.0928","field season","CPER.2014.34","night",15.5,"CPER_084.20140827.0928","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"A9A03CB1C39B4619B123D96615BCDEF8","D10","CPER","CPER_080","grasslandHerbaceous",40.831098,-104.760543,"WGS84",0.1,1660.4,0.1,"2014-08-27T00:05Z","2014-08-27T15:42Z","20140826.1805","20140827.0942","field season","CPER.2014.34","night",15.5,"CPER_080.20140827.0942","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"043DBC2C0A5E491B93FA2F10F282EA84","D10","CPER","CPER_087","grasslandHerbaceous",40.825683,-104.762650,"WGS84",0.1,1646.6,0.1,"2014-08-27T00:13Z","2014-08-27T15:50Z","20140826.1813","20140827.0950","field season","CPER.2014.34","night",15.5,"CPER_087.20140827.0950","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"03521525CB3F425BBC58A4B1E9DC48DF","D10","CPER","CPER_089","grasslandHerbaceous",40.812702,-104.763102,"WGS84",0.1,1639.5,0.1,"2014-08-27T00:22Z","2014-08-27T16:07Z","20140826.1822","20140827.1007","field season","CPER.2014.34","night",16.0,"CPER_089.20140827.1007","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"2EA9466A90FB4A2398ADC59A36BE52B5","D10","CPER","CPER_088","grasslandHerbaceous",40.811915,-104.772255,"WGS84",0.1,1639.9,0.1,"2014-08-27T00:28Z","2014-08-27T16:18Z","20140826.1828","20140827.1018","field season","CPER.2014.34","night",16.0,"CPER_088.20140827.1018","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"7672FBC0B210446CAF2C098BF176B3BD","D10","CPER","CPER_078","grasslandHerbaceous",40.834431,-104.690811,"WGS84",0.1,1624.8,0.1,"2014-09-08T22:22Z","2014-09-09T14:23Z","20140908.1622","20140909.0823","field season","CPER.2014.36","night",16.0,"CPER_078.20140909.0823","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"93BA88E5D2F446DFAAEEEFFCEC5BA1F0","D10","CPER","CPER_083","grasslandHerbaceous",40.840911,-104.687576,"WGS84",0.1,1634.2,0.1,"2014-09-08T22:38Z","2014-09-09T14:30Z","20140908.1638","20140909.0830","field season","CPER.2014.36","night",16.0,"CPER_083.20140909.0830","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"A0405EB692C24BE6B51BB1438645F1F7","D10","CPER","CPER_082","grasslandHerbaceous",40.854510,-104.688209,"WGS84",0.1,1640.8,0.1,"2014-09-08T22:52Z","2014-09-09T14:42Z","20140908.1652","20140909.0842","field season","CPER.2014.36","night",16.0,"CPER_082.20140909.0842","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"ADF45DD36F03498DB7C8C43BD158393F","D10","CPER","CPER_090","grasslandHerbaceous",40.855550,-104.714539,"WGS84",0.1,1661.1,0.1,"2014-09-08T23:10Z","2014-09-09T14:53Z","20140908.1710","20140909.0853","field season","CPER.2014.36","night",15.5,"CPER_090.20140909.0853","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"CC4BEC60410141BFBF0AFCEA80CBCC26","D10","CPER","CPER_086","grasslandHerbaceous",40.847775,-104.725614,"WGS84",0.1,1650.8,0.1,"2014-09-08T23:24Z","2014-09-09T15:04Z","20140908.1724","20140909.0904","field season","CPER.2014.36","night",15.5,"CPER_086.20140909.0904","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"80E44123A2684A22BE82E62A03D182A1","D10","CPER","CPER_084","grasslandHerbaceous",40.845700,-104.764050,"WGS84",0.1,1662.5,0.1,"2014-09-08T23:44Z","2014-09-09T15:19Z","20140908.1744","20140909.0919","field season","CPER.2014.36","night",15.5,"CPER_084.20140909.0919","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"F7DC87EA66CB4DC99A6558F3627ACEC4","D10","CPER","CPER_080","grasslandHerbaceous",40.831098,-104.760543,"WGS84",0.1,1660.4,0.1,"2014-09-09T00:00Z","2014-09-09T15:27Z","20140908.1800","20140909.0927","field season","CPER.2014.36","night",15.5,"CPER_080.20140909.0927","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"EF1A1741946B45D4AE7F0CE5EBC52AA6","D10","CPER","CPER_087","grasslandHerbaceous",40.825683,-104.762650,"WGS84",0.1,1646.6,0.1,"2014-09-09T00:24Z","2014-09-09T15:39Z","20140908.1824","20140909.0939","field season","CPER.2014.36","night",15.5,"CPER_087.20140909.0939","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"EB8906406BC0460EAFC57D581F6977C0","D10","CPER","CPER_089","grasslandHerbaceous",40.812702,-104.763102,"WGS84",0.1,1639.5,0.1,"2014-09-09T00:39Z","2014-09-09T15:45Z","20140908.1839","20140909.0945","field season","CPER.2014.36","night",15.0,"CPER_089.20140909.0945","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"71F5EEE2D0D84770B808BB9A4D128998","D10","CPER","CPER_088","grasslandHerbaceous",40.811915,-104.772255,"WGS84",0.1,1639.9,0.1,"2014-09-09T00:48Z","2014-09-09T15:53Z","20140908.1848","20140909.0953","field season","CPER.2014.36","night",15.0,"CPER_088.20140909.0953","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"DFC545D77A9E4EA3819BC81D600B5C31","D10","CPER","CPER_078","grasslandHerbaceous",40.834431,-104.690811,"WGS84",0.1,1624.8,0.1,"2014-09-09T14:23Z","2014-09-09T21:21Z","20140909.0823","20140909.1521","field season","CPER.2014.36","day",7.0,,"N","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",-1,0
"4D71909E40524AF99C39095C2F357C55","D10","CPER","CPER_083","grasslandHerbaceous",40.840911,-104.687576,"WGS84",0.1,1634.2,0.1,"2014-09-09T14:30Z","2014-09-09T21:32Z","20140909.0830","20140909.1532","field season","CPER.2014.36","day",7.0,,"N","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",-1,0
"CD22765D474540349CB3F015B0A7E73A","D10","CPER","CPER_082","grasslandHerbaceous",40.854510,-104.688209,"WGS84",0.1,1640.8,0.1,"2014-09-09T14:42Z","2014-09-09T21:46Z","20140909.0842","20140909.1546","field season","CPER.2014.36","day",7.0,,"N","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",-1,0
"A399EC9C908B4F49BC18607C9580228D","D10","CPER","CPER_090","grasslandHerbaceous",40.855550,-104.714539,"WGS84",0.1,1661.1,0.1,"2014-09-09T14:53Z","2014-09-09T21:59Z","20140909.0853","20140909.1559","field season","CPER.2014.36","day",7.0,,"N","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",-1,0
"D19CF7A5BC6247D8888FDC2C1D7C478B","D10","CPER","CPER_086","grasslandHerbaceous",40.847775,-104.725614,"WGS84",0.1,1650.8,0.1,"2014-09-09T15:04Z","2014-09-09T22:10Z","20140909.0904","20140909.1610","field season","CPER.2014.36","day",7.0,,"N","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",-1,0
"48DE35F8990543FA8C06FC4079F3892E","D10","CPER","CPER_084","grasslandHerbaceous",40.845700,-104.764050,"WGS84",0.1,1662.5,0.1,"2014-09-09T15:19Z","2014-09-09T22:25Z","20140909.0919","20140909.1625","field season","CPER.2014.36","day",7.0,,"N","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",-1,0
"FC4F948B1BA94A83A5F0959B838D504A","D10","CPER","CPER_080","grasslandHerbaceous",40.831098,-104.760543,"WGS84",0.1,1660.4,0.1,"2014-09-09T15:27Z","2014-09-09T22:34Z","20140909.0927","20140909.1634","field season","CPER.2014.36","day",7.0,,"N","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",-1,0
"EED3B8F9065A4BD8B384CE57AA60F36A","D10","CPER","CPER_087","grasslandHerbaceous",40.825683,-104.762650,"WGS84",0.1,1646.6,0.1,"2014-09-09T15:39Z","2014-09-09T22:44Z","20140909.0939","20140909.1644","field season","CPER.2014.36","day",7.0,,"N","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",-1,0
"4B4D65398D224A7D88F4E966C25F5A0A","D10","CPER","CPER_089","grasslandHerbaceous",40.812702,-104.763102,"WGS84",0.1,1639.5,0.1,"2014-09-09T15:45Z","2014-09-09T22:58Z","20140909.0945","20140909.1658","field season","CPER.2014.36","day",7.0,,"N","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",-1,0
"1B2F0E51603B40D5834A1371E2523898","D10","CPER","CPER_088","grasslandHerbaceous",40.811915,-104.772255,"WGS84",0.1,1639.9,0.1,"2014-09-09T15:53Z","2014-09-09T23:03Z","20140909.0953","20140909.1703","field season","CPER.2014.36","day",7.0,,"N","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",-1,0
"929B54048BB4477697777301BEC6B814","D10","CPER","CPER_078","grasslandHerbaceous",40.834431,-104.690811,"WGS84",0.1,1624.8,0.1,"2014-09-09T21:21Z","2014-09-10T14:31Z","20140909.1521","20140910.0831","field season","CPER.2014.36","night",17.0,,"N","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",-1,0
"0EB3843ED55D4675BFED520B528D761D","D10","CPER","CPER_083","grasslandHerbaceous",40.840911,-104.687576,"WGS84",0.1,1634.2,0.1,"2014-09-09T21:32Z","2014-09-10T14:43Z","20140909.1532","20140910.0843","field season","CPER.2014.36","night",17.0,,"N","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",-1,0
"8F1CD72FBF40489C8EE4EF22FF44DB58","D10","CPER","CPER_082","grasslandHerbaceous",40.854510,-104.688209,"WGS84",0.1,1640.8,0.1,"2014-09-09T21:46Z","2014-09-10T14:54Z","20140909.1546","20140910.0854","field season","CPER.2014.36","night",17.0,,"N","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",-1,0
"6A5AD82F830544E5BB0C54B5146734FD","D10","CPER","CPER_090","grasslandHerbaceous",40.855550,-104.714539,"WGS84",0.1,1661.1,0.1,"2014-09-09T21:59Z","2014-09-10T15:09Z","20140909.1559","20140910.0909","field season","CPER.2014.36","night",17.0,,"N","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",-1,0
"44AF2439DAD341009761E482B4792198","D10","CPER","CPER_086","grasslandHerbaceous",40.847775,-104.725614,"WGS84",0.1,1650.8,0.1,"2014-09-09T22:10Z","2014-09-10T15:18Z","20140909.1610","20140910.0918","field season","CPER.2014.36","night",17.0,,"N","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",-1,0
"8FF52F9F6E6D415F9E435A4F4CA12C4C","D10","CPER","CPER_084","grasslandHerbaceous",40.845700,-104.764050,"WGS84",0.1,1662.5,0.1,"2014-09-09T22:25Z","2014-09-10T15:35Z","20140909.1625","20140910.0935","field season","CPER.2014.36","night",17.0,,"N","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",-1,0
"4BF477BB80B74EB9B58A223C1D4BEF02","D10","CPER","CPER_080","grasslandHerbaceous",40.831098,-104.760543,"WGS84",0.1,1660.4,0.1,"2014-09-09T22:34Z","2014-09-10T15:46Z","20140909.1634","20140910.0946","field season","CPER.2014.36","night",17.0,,"N","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",-1,0
"741A7E77153549D1BD422B1006183743","D10","CPER","CPER_087","grasslandHerbaceous",40.825683,-104.762650,"WGS84",0.1,1646.6,0.1,"2014-09-09T22:44Z","2014-09-10T15:55Z","20140909.1644","20140910.0955","field season","CPER.2014.36","night",17.0,"CPER_087.20140910.0955","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"26079252826C44C88E741E58C526378E","D10","CPER","CPER_089","grasslandHerbaceous",40.812702,-104.763102,"WGS84",0.1,1639.5,0.1,"2014-09-09T22:58Z","2014-09-10T16:06Z","20140909.1658","20140910.1006","field season","CPER.2014.36","night",17.0,,"N","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",-1,0
"8370BE8504C749EAA0BC93B51B80437B","D10","CPER","CPER_088","grasslandHerbaceous",40.811915,-104.772255,"WGS84",0.1,1639.9,0.1,"2014-09-09T23:03Z","2014-09-10T16:12Z","20140909.1703","20140910.1012","field season","CPER.2014.36","night",17.0,"CPER_088.20140910.1012","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
